f1.x., f2.x.
0.4528362352931051, 0.22799160499429455
0.44830787294017405, 0.23547905726672771
0.4527909516695758, 0.2280060853549202
0.4438247942107723, 0.2502627427413608
0.44826304215288004, 0.23774577168492508
0.44378041173135124, 0.2526173652844369
0.4393865462686646, 0.2753260855565856
0.4393426076140377, 0.2777985790019632
0.4349926808059779, 0.3092096617536586
0.42633632645793895, 0.37858142585450166
0.43059968972251833, 0.33539057430129476
0.42203075589704026, 0.42857904158195775
0.4220729631933596, 0.41822664115278985
0.2526514925051653, 0.44699181285377076
0.2501249775801136, 0.45147670576254306
0.2500749550858474, 0.4527029732842394
0.2551014616830729, 0.4411443989196244
0.2525504470662422, 0.44407819718635616
0.24017296225779286, 0.45468870134071643
0.23779501213642856, 0.46471791318908195
0.23541706201506427, 0.4760000553577237
0.23061691942064302, 0.4761387688136858
0.2283107502264366, 0.4905996730394034
0.22607285503445057, 0.5031284173962607
0.22383450993509957, 0.5148475146858603
0.23292308861484945, 0.4647372620680732
0.22157400521926499, 0.5252703455093716
0.21929246426805085, 0.5371768109814601
0.2171212517505454, 0.5527104853089665
0.21709953962537032, 0.5528673963863594
0.2149070513746937, 0.5662290470109346
0.21275798086094677, 0.5827321014271103
0.2106304010523373, 0.5991924447084785
0.20852409704181393, 0.6148914678754918
0.20850324463210973, 0.6150491808374766
0.20641821218578865, 0.6305561437877245
0.20641821218578865, 0.6243039913486558
0.20437446751068183, 0.6388539571023033
0.20435403006393077, 0.639010996085016
0.20227002968844368, 0.6402375498887785
0.20008718758608585, 0.6508605963649993
0.19788831850959063, 0.6514549072813333
0.19592902822731745, 0.6652300484684921
0.6249625370761652, -0.1898943706309898
0.6246501182976317, -0.18682337539409627
0.6182799425752686, -0.08794079110454033
0.6182181145810111, -0.08754498618586007
0.6120971431495159, 0.023895751538372326
0.6059761717180208, 0.14172028305116588
0.612035933435201, 0.025063083882837883
0.605915574100849, 0.14274194026569628
0.6306442986840894, -0.2750728712235122
0.6056732442237193, 0.14502063686644287
0.6117299766659564, 0.02806241132235167
0.6237761763363125, -0.18680098486523067
0.6237137987186789, -0.18594445857119477
0.6299509367058658, -0.27605865223638404
0.61136303042722, 0.028419353232925354
0.6174766607314922, -0.08403413009873148
0.6052494001229477, 0.14669100041042502
0.6113018941241772, 0.029581672254393235
0.6051888751829354, 0.14762869866589431
0.6112407639347648, 0.030496644692706458
0.6235890621960731, -0.1828864132737643
0.6173531715741124, -0.07870079264159185
0.6111796398583713, 0.034915039658667504
0.6050678434597876, 0.15326370679088097
0.6050073366754417, 0.15445087885184983
0.6171062673442037, -0.07706093021743426
0.6230903655163371, -0.1822550379491684
0.6168594618611738, -0.07650971977375512
0.6045235001742795, 0.15507741809283612
0.6230280564797855, -0.18137972213594533
0.6105687351760224, 0.036252775715221904
0.6292583370445836, -0.2743860116167942
0.6229657536741378, -0.18130067931698357
0.6229034570987703, -0.18049750430177194
0.6167360961373963, -0.0756352744591563
0.6044630478242622, 0.15730031396166608
0.6354873653229878, -0.34945669833494897
0.6228411667530603, -0.18035024765395674
0.6291324916697579, -0.2740021081974675
0.6354238165864555, -0.3492606084191881
0.629069578420591, -0.27324309713273265
0.622778882636385, -0.17990382354731985
0.6165510938100212, -0.07407725801370368
0.6103855828719209, 0.04043594075915858
0.6042817270432017, 0.1590050114911114
0.6103245443136337, 0.04160408219362046
0.6353602742047969, -0.34885462958760854
0.6290066714627489, -0.27270464043426
0.6289437707956026, -0.27210940122381944
0.6227166047481214, -0.17955352310873782
0.6164894387006402, -0.07317486877367414
0.6164277897567702, -0.07247810872364649
0.6103245443136338, 0.04099206940738199
0.6042212988704975, 0.15957543691408815
0.6352332085035586, -0.3479465964569248
0.6288179883308811, -0.2710373391604676
0.6351696851827082, -0.3477339337222681
0.628755106532048, -0.2706115367821269
0.6099584411235217, 0.04615115455196648
0.6349156554162757, -0.3476385256773298
0.6285664988621129, -0.27030938881316297
0.6348521638507341, -0.3472490431066356
0.6220941682911325, -0.1782712062014903
0.6158732266082211, -0.07088369299335005
0.6036777171704345, 0.1619333668423721
0.6097144943421389, 0.04442110786092639
0.6347251997664856, -0.34657171580051127
0.6283779477688207, -0.2687896000739637
0.6220319588743034, -0.17363672960942278
0.6282522784630464, -0.26786538513190317
0.6283151099740438, -0.26843239006534275
0.621969755678416, -0.17275028880596374
0.6157500581216317, -0.0674446752350951
0.6409442436845221, -0.40444668728143274
0.6345348012476768, -0.3465491570714895
0.6281894532352, -0.26781823442533165
0.6281266342898765, -0.26688972737538225
0.621907558702848, -0.1726567001035735
