f1(x), f2(x)
0.01266944913120889, 1.7963350757260321
0.07590480930338991, 0.8900903229853017
0.0766638573964238, 0.8834728736778439
0.07819698044999893, 0.8794941056504154
0.07742275292079101, 0.8810701078967992
0.0789552589387121, 0.8461357908549744
0.07939468768823407, 0.7282351388953974
0.8321521020626101, -0.5939881141123702
0.823583456581765, -0.4434879803507334
0.39639542300287095, 0.433298833840478
0.8153476220159473, -0.2631615383430954
0.8152660872537456, -0.2622799590947651
0.8149400297315484, -0.25510570302184415
0.8316529356075459, -0.5940105360943694
0.8233364062514704, -0.4432221502727577
0.8151030421889557, -0.2600311025234874
0.40416082995197977, 0.3205219469879382
0.40011922165245994, 0.37452084212126363
0.8228425278917151, -0.44117415049453695
0.4164489521555702, 0.1559247070803978
0.4122844626340145, 0.20973733485394128
0.847690701781429, -0.760462726292364
0.8392977245360683, -0.7027410009097453
0.830738574650297, -0.5894022873093119
0.8142883058453406, -0.2504274191272194
0.41220200986433236, 0.20996537276861021
0.8390459603968, -0.7005665556229025
0.8306555007928319, -0.5881579032816172
0.822431188903794, -0.43448591686105537
0.814206877014756, -0.24862372621111675
0.8223489457849036, -0.43271513788704485
0.8309047472907076, -0.5922706053281867
0.8392137947636147, -0.7025052752754521
0.8391298733841384, -0.7018450321509305
0.8308216568159785, -0.5912326838144776
0.4246921429652315, 0.05550042312334249
0.8225134402478188, -0.4365587376279979
0.8143697428196226, -0.252944431542072
0.42044522153557917, 0.10420533058534037
0.4120783616270211, 0.20998124696709433
0.4079575780107509, 0.2648762878819295
0.8225956998178006, -0.43838959737513816
0.41624076932022336, 0.1559624763736434
0.42460720878355995, 0.055812776021220846
0.42036113669572434, 0.1046790609554083
0.8138812431131062, -0.24204191683494589
0.8220200555442372, -0.4271519733735333
0.8302402560996796, -0.5826583632879505
0.8219378535386828, -0.42543917615900667
0.8137998549887948, -0.24075614664155676
0.8137184750032961, -0.2388833985773729
0.4331851321933289, -0.02886014699624413
0.42885328087139557, 0.01080555321769365
0.42456474806268163, 0.05588415538718301
0.4203191005820548, 0.10481968276186399
0.41611590957623423, 0.15649884839933415
0.41195475048047187, 0.21025717549792908
0.40783520297566717, 0.265226013438411
0.4119135550054238, 0.21080057456844356
0.8300742163508623, -0.5810089557305377
0.821855659753329, -0.4248565750270362
0.8136371031557956, -0.23732183171076646
0.4374732318169106, -0.06261132389446454
0.821691296839935, -0.4212786608186247
0.8217734741873536, -0.4222890545206671
0.4330984994987415, -0.02868084601658561
0.4287675145037541, 0.011058006861160971
0.43305518964879164, -0.028480530707491923
0.4244798393587166, 0.05600346288564657
0.8299082098083345, -0.5785519061741273
0.8382072919064179, -0.6944436745326019
0.8216091277102511, -0.4198752399116122
0.8133930364331485, -0.2316877265562438
0.42872463775230374, 0.01151091895972817
0.4244373913747807, 0.05648689035526427
0.8298252189873536, -0.5771606842755493
0.82152696679748, -0.4181631972156239
0.8297422364654549, -0.5758012883268411
0.8133116971295052, -0.2297600618804617
0.4117899932959169, 0.2119683961749112
0.43729826877082784, -0.06181227258013901
0.8214448141008003, -0.41677090856413734
0.41174881429658733, 0.21209260802235735
0.0795178377853243, 0.6730488905461305
0.8213626696193902, -0.41387934265681187
0.8132303659597923, -0.2270810135785347
0.8296592622418083, -0.5737741426853368
0.44622181713205283, -0.10895030496259718
0.4417595989607323, -0.0895534720040532
0.8379558548642265, -0.6910532802341826
0.8213626696193903, -0.4140064439215912
0.8296592622418084, -0.573784724479843
0.8212805333524283, -0.41342753948312627
0.8131490429231963, -0.22632289399224134
0.44617719495033964, -0.108711737017495
0.43734200297112497, -0.06232865865739324
0.4329685829414137, -0.028260244304599242
0.4286388971119996, 0.011810698954453028
0.4329252860831196, -0.02787860719900408
0.8294933386859529, -0.5721624846514359
0.4201089830594708, 0.10592792476965626
0.4243100728900655, 0.05732661465966245
0.4200669721611649, 0.10645469023250426
0.8212805333524286, -0.4135114374028345
0.8130677280189043, -0.22441514055007472
0.4243525081408796, 0.05686744606149057
0.4285960332222884, 0.012213975228585241
0.4159078932288761, 0.15796869667734106
0.8294103893520842, -0.5707962752170859
0.8211162854585633, -0.4099874624365617
0.4372108134900564, -0.06145145804073059
0.4328819935545113, -0.027733347869485475
0.8129864212461023, -0.2224678051689901
0.8129051226039777, -0.22046602774479251
0.44167125145853614, -0.08907655850810425
0.4372545389439508, -0.061780977665155376
0.4461325772308446, -0.10864651871659728
0.44608796397312145, -0.10846091130671004
0.42855317361896617, 0.012298818065828105
0.43283870535515584, -0.027508843765241157
0.42851031830160424, 0.012726062216762755
0.4416270843333902, -0.08885245501345639
0.4242676418827765, 0.05745727710752448
0.42422521511858824, 0.05791887818804884
0.4415387633327944, -0.08871572120181903
0.43712337569946647, -0.061251477999245636
0.42002496546394874, 0.10649781564795015
0.41582471580930924, 0.1586563128727826
0.41998296296740234, 0.10707337032771604
0.4459987508412065, -0.10844161401412601
0.44595415096612234, -0.10831200814007866
0.44149460945646113, -0.0884868616645982
0.4370796633618965, -0.06088969144373942
0.4327088667282776, -0.026471386121220807
0.8211984052990933, -0.4120463376275897
0.4283817780609948, 0.013996448515711878
0.4240979602803849, 0.05934201269394623
0.41985698067758104, 0.10859975550829275
0.8292445155683177, -0.5682551761158134
0.44590955555102574, -0.1082588072660849
