f1(x), f2(x)
0.6533197955286324, -0.07925491967170917
0.6339155442816365, 0.029217854899731673
0.6402546997244529, -0.03157433869511952
0.6275763888388202, 0.10784317080518986
0.6213006249504319, 0.2050845515984874
0.6467865975733461, -0.07256498998900274
0.6403187315976127, -0.03860407525359307
0.6338521527272084, 0.03358653864399002
0.6275136311999363, 0.11343125086823323
0.6212384948879369, 0.21134830127828919
0.6274508798368162, 0.11433278154920377
0.23111672856785184, 0.44635359712958417
0.2287826807260451, 0.4543358406274698
0.22651750566935158, 0.46852017559215986
0.22200980730653147, 0.49239584747372683
0.22422990537959678, 0.47678543446896016
0.21976773026254282, 0.531461361355864
0.22425233061265806, 0.475067120257741
0.21541589401972017, 0.5370000408392555
0.21757005295991738, 0.5238732997850816
0.213240408906015, 0.5770023499197589
0.20692764828592602, 0.5949589857115447
0.20899692476878529, 0.5789483086830001
0.21108689401647315, 0.5627776634103437
0.20690695552109742, 0.5951188824708188
0.20483788596588645, 0.6120289151953517
0.2027895071062276, 0.6262610081965079
0.20076161203516532, 0.6378511953086212
0.19875399591481366, 0.652356477852661
0.19676645595566553, 0.6651001637283281
0.23284502586099523, 0.35282484982633255
0.23740647202550677, 0.3180647072301377
0.2350324073052517, 0.3300891446316484
0.8119755572119484, -0.18724096335904727
0.8118943596562271, -0.1853081994386243
0.8367465695174654, -0.6682983567848858
0.8200953127840678, -0.3793634142084782
0.8282962659119084, -0.54299728370647
0.8281306149416888, -0.5400530913622993
0.8282134362853174, -0.5420814268515327
0.8364955706481706, -0.6673222748281035
0.8199313019224642, -0.3764118247616612
0.8117319889032396, -0.1837759467493199
0.8115696506227789, -0.18004941994672538
0.8281306149416889, -0.5410802958748201
0.8364119210911058, -0.666763954701479
0.819849308792272, -0.37512191454340105
0.8116508157043493, -0.18237970868851636
0.8197673238613927, -0.3734039151639213
0.8280478018801949, -0.5361393039568724
0.8363282798989968, -0.6626615398484217
0.8279649971000068, -0.5351010418733225
0.8278822006002968, -0.5337396761803598
0.8114884936577167, -0.17718531263623116
0.8196033785942939, -0.36846111247357877
0.8114073448083509, -0.1749457399277835
0.836244647071007, -0.6619884365596845
0.8278822006002969, -0.5343345819683176
0.819603378594294, -0.3710438388899377
0.8195214182564345, -0.3651951361141033
0.8113262040738702, -0.17162594058779748
0.8112450714534626, -0.16973100435055002
0.8275510973896774, -0.5333506630806263
0.8274683422799384, -0.5324387312390236
0.8273855954457104, -0.5308998457237395
0.819193658857139, -0.3640378423871941
0.8191117394912533, -0.3622080810587673
0.8110017222685676, -0.16972400040764699
0.8191117394912534, -0.36264445036353204
0.8109206220963409, -0.16819191660607363
0.8108395300341312, -0.16619917215693644
0.8440160459141693, -0.7430494567985286
0.8356594514001676, -0.6616254429033777
0.8273028568861659, -0.5305154734900275
0.8190298283173042, -0.3613322554453386
0.8107584460811277, -0.1624277738832373
0.8272201266004773, -0.5274858107650676
0.8189479253344725, -0.3580817002625221
0.8108395300341311, -0.16528481921241975
0.8355758854550276, -0.658942131504548
0.8107584460811278, -0.16302879967022446
0.8354923278664821, -0.6583647840781782
0.8188660305419391, -0.35655459333595274
0.8439316443095779, -0.7411199501563183
0.8271374045878173, -0.5264408556697062
0.8438472511451469, -0.741024163796321
0.8437628664200324, -0.7406027312589588
0.8354087786336954, -0.657588708474089
0.8106773702365196, -0.16176161658799423
0.8270546908473585, -0.5251422359135681
0.8187841439388849, -0.35490237307509787
0.810596302499496, -0.15965297421866453
0.8269719853782738, -0.5236759611060979
0.818702265524491, -0.3532069419083627
0.810515242869246, -0.15771078825032003
0.8104341913449591, -0.15558161493478737
0.8353252377558321, -0.6565568951837849
0.8351581810615333, -0.6544609389430892
0.826889288179736, -0.5222841133474245
0.8186203952979386, -0.35142467404477207
0.8104341913449592, -0.15585660837241141
0.8103531479258248, -0.15388432929025056
0.8436784901333905, -0.7402817923320129
0.8352417052320565, -0.6556034184705081
0.8435941222843771, -0.7397088897172217
0.8351581810615334, -0.6545216576104697
0.826806599250918, -0.5208096698547966
0.8267239185909929, -0.5194493249636396
0.8185385332584089, -0.349802340188948
0.8435097628721486, -0.7392328964976062
0.8349911577769027, -0.6523630473918497
0.8267239185909928, -0.5193184776637738
0.8184566794050829, -0.34787646363119185
0.8183748337371424, -0.34612863990204584
0.810272112611032, -0.15199052920499678
0.8350746652434271, -0.6534819077650211
0.8434254118958614, -0.7387155500358195
0.8183748337371425, -0.34640454725713654
0.8266412461991338, -0.5179855686364214
0.8349911577769028, -0.6526298661727199
0.8433410693546718, -0.7383176459705113
0.8432567352477363, -0.7377535106098472
0.834907658661125, -0.6517170384239165
0.810191085399771, -0.15023156353468023
0.8348241678952589, -0.6506546958302846
0.8265585820745138, -0.5167722365995939
0.8182929962537687, -0.34457230173292536
0.8101100662912311, -0.14869468869054492
0.8263932786236847, -0.5156106473552756
0.8100290552846019, -0.14681090421565632
0.8181293458374479, -0.3414800652991461
0.834824167895259, -0.6510157152349523
0.8182111669541433, -0.34316136783867957
0.8099480523790734, -0.14501469588835283
0.8432567352477364, -0.7382910128420895
0.8431724095742116, -0.7377344651585398
0.8347406854784695, -0.6499827571824084
0.8430880923332541, -0.7372267399244034
0.8430037835240207, -0.7366993304632867
0.8346572114099216, -0.648979408028096
0.8263106392958224, -0.5126984770516055
0.8180475329028641, -0.33964157717829885
0.8179657281495738, -0.33818168871835663
0.8098670575738355, -0.143203380585262
