f1.x., f2.x.
0.6902696857047002, 2.262509499113269
0.6335280595053909, 2.5592359355780685
0.3466404240332043, 2.8756340384561776
0.36609370747891945, 2.870880582701606
0.329412669202619, 2.8796270307412795
0.2819006157779097, 3.6307177128445196
0.7296607256680674, 1.2298657211867756
0.729978015596819, 1.2295705766393663
0.7302951531175782, 1.126465205000695
0.7301894575607487, 1.1265691212505906
0.730400831711636, 1.1263612903907574
0.7327214500270167, 1.0730304380716755
0.732826735866278, 1.0729236300116993
0.7329320045163126, 1.0574573262509446
0.7344039555162761, 1.0559495453741343
0.7345089652078405, 1.0389834507589581
0.7345789620370667, 0.9559889875851629
0.734613957561105, 0.9559510259702034
0.7546997840229495, 0.7585785043085264
0.7547523803140921, 0.7253066555233602
0.7548049714859667, 0.7252404983283993
0.7565226238160403, 0.7161624436511198
0.7565251200245311, 0.6692198245298157
0.7565263681243914, 0.6601484700816578
0.7565625617485371, 0.6551017569665462
0.7565638097606849, 0.6497196386603042
0.7565650577699083, 0.6438823210669946
