f1.x., f2.x.
1.0, 0.6383772060086438
0.9999999887915535, 2.0493879849838885
0.9999999283346478, 2.049388034206368
0.9999999695443484, 2.0493880006544747
0.9999998485934931, 2.04938809912959
0.9999994654951676, 2.049388411038439
0.9999997058306976, 2.049388215363417
0.9999990806129613, 2.049388724399557
0.9999976115785847, 2.0493899204481707
0.9999921345746604, 2.573996681139874
0.999950843169405, 2.5740249928602825
0.9999788576462325, 2.5740057846796685
0.9998975085056495, 2.5740615603889117
0.9996488720035549, 2.574232005815956
0.9998037148246314, 2.574125862862098
0.9994061030258186, 2.5743983880346915
0.9985135847708843, 2.5750097298727153
0.9990415103822996, 2.57464818643569
0.9977727929557838, 2.575516729923338
0.9954133921596404, 2.9420230394659335
0.9885758877855617, 3.2452641827678703
0.9540485954248674, 3.2126564869895335
0.921235276089098, 3.2817726122737683
0.8159705296683893, 3.282995430058295
0.4108742552466996, 3.8226648185341525
0.2819006157779097, 4.098571314993244
0.3701183656081557, 4.00692481684898
0.9286561822128861, 3.2778756262231887
0.9953689874574899, 3.0112525304228166
0.9983686658899695, 2.575108942377136
0.9976340847775106, 2.575611620375692
0.9989063432649136, 2.5747407721934112
0.9995557283751706, 2.574295846771458
0.9992899415218861, 2.574477985266324
0.9997337729220418, 2.5741738092590922
0.9999188567989149, 2.574046923719547
0.9998484203553373, 2.5740952146820555
0.9999597370004257, 2.574018894846018
0.9999927780255898, 2.5739962399443113
0.9999818474417387, 2.574003734688775
0.9999993644403147, 2.049388493314693
0.9999989726554358, 2.0493888122957555
0.9999996229723811, 2.0493882828245376
0.9999998869749807, 2.0493880678803587
0.9999997872347961, 2.049388149086278
0.9999999442796567, 2.0493880212243463
0.9999999750108293, 2.049387996203805
0.9999999966873968, 2.0493879785552926
0.9999993917352342, 2.0493884710918744
0.9999996378419655, 2.0493882707181026
0.9999990203660979, 2.0493887734509815
0.99999323822954, 2.573995924395691
0.9999977062072317, 2.0493898434041027
0.9999831896638622, 2.5740028143753007
0.9999264878957537, 2.5740416916638273
0.99996312103157, 2.5740165745864103
0.9998641743843416, 2.574084414073984
0.9996105447763313, 2.5742582761464177
0.9997640461310794, 2.574153056856755
0.9993843453639858, 2.574413297719828
0.9986162612167352, 2.574939428126366
0.9990620965174348, 2.5746340844000697
0.9980150733864743, 2.575350953906993
0.9486691165872162, 3.2672102551435898
0.9216370985973703, 3.281562401395555
0.7326613537854255, 3.8217944995951796
0.9535966548523571, 3.264549365486486
0.9291642795682393, 3.2776076622906656
0.9962700879120812, 2.576544029766134
0.9985509946670504, 2.5749841164512417
0.9979733638559067, 2.5753794957693406
0.9989880178797969, 2.5746848288264785
0.9995456183750862, 2.57430277584156
0.9993116534726114, 2.574463108311008
0.9997101975139009, 2.574189969857675
0.9998961400015653, 2.5740624986425704
0.9998223930786799, 2.5741130580249134
0.9999425745465251, 2.574030662154814
0.9999859308141553, 2.5740009348632165
0.9999703422064204, 2.574011623364491
0.9999940148848856, 2.573995391865116
0.9999977977051403, 2.04938976890899
0.9999968674649771, 2.0493905262849554
0.9999984857368288, 2.049389208732052
0.9999993385480693, 2.0493885143954897
0.9999989847013693, 2.049388802488272
0.9999995831297076, 2.0493883152634207
0.9999997472399523, 2.04938818164906
0.9999999197157929, 2.049388041223621
0.9999997576522078, 2.0493881731716668
0.9999993704189504, 2.0493884884470424
0.9999996017617728, 2.0493883000936712
0.9999990371502558, 2.0493887597857583
0.9999979266963904, 2.049389663887805
0.9999985692049183, 2.0493891407745473
0.9999970617094804, 2.0493903681364793
0.9999870424001363, 2.5740001726856323
0.9999944269360539, 2.5331195457199476
0.999972983535408, 2.5740098123197868
0.9999074436650248, 2.574054748752443
0.9999482597895183, 2.574026764132635
0.9998434504572702, 2.5740986218971162
0.9996081851995535, 2.5742598934196903
0.9997473448798606, 2.574164505707022
0.9994129145971534, 2.5743937202612757
0.998790983299622, 2.5748197806884403
0.9991463082672388, 2.5745763941452764
0.9983274766886189, 2.5751371381714847
0.9969886367147611, 2.5760529987470213
0.997734394937516, 2.5755429993800796
0.9960656879283719, 2.5766836448606294
0.9514903582916345, 3.2656884606333234
0.9325042116756407, 3.27584257717147
0.9385492979040804, 3.2726317688899718
0.997110113430602, 2.5759699508407996
0.9962697877654548, 2.5765442348018275
0.9977945565395787, 2.5755018402288883
0.9987792783472162, 2.574827796743661
0.998344324098444, 2.5751256055295273
0.9991177406656528, 2.5745959652634647
