f1.x., f2.x.
0.2215713954832403, 24.29199483832236
0.2193556815284079, 24.29253507235669
0.21718384309743355, 24.297154147405315
0.21503350801726093, 24.309106173153957
0.2150120046664592, 24.312887089923535
0.21288317293708833, 24.3140100716522
0.2128831729370883, 24.317528588816323
0.21284059843133266, 24.317767007478707
0.2107754187495924, 24.319010356227803
0.2107332657735967, 24.322629014051067
0.20866766456209648, 24.33428176236073
0.2086467977956403, 24.334399772331295
0.20862593311586072, 24.345079682024178
0.20658098791647553, 24.346112114577096
0.204494726519507, 24.35799999627978
0.20247002625693764, 24.369595215103125
0.20244977925431193, 24.376686965412997
0.019838929056502662, 70.3090360299841
0.01964250401633927, 115.05817116164665
0.010756116086524714, 142.40838089974497
0.005509679209520391, 180.13940522122863
0.20656032981768388, 24.346229533015258
0.20044532599436826, 24.384702245432987
0.20244977925431196, 24.37316436827313
0.20451517803731076, 24.35449935913066
