f1.x., f2.x.
0.16666666666666666, 0.591751709536137
0.05555555555555555, 0.7642977396044841
0.018518518518518517, 0.8639172365120457
0.006172839506172839, 0.9214325798681614
0.030864197530864196, 0.8243179077684234
0.043209876543209874, 0.7921301451792255
0.06790123456790123, 0.7394213466764761
0.09259259259259259, 0.6957096902749077
0.08024691358024691, 0.7167211381337342
0.10493827160493827, 0.6760582280641501
0.12962962962962962, 0.6399588500884522
0.11728395061728394, 0.6575325553906124
0.1419753086419753, 0.623203889826374
0.15432098765432098, 0.6071628993408069
0.17901234567901234, 0.5769014941186718
0.2037037037037037, 0.54866453307578
0.19135802469135801, 0.5625551181104549
0.21604938271604937, 0.5351888741477357
0.2777777777777778, 0.4729537233052701
0.24074074074074073, 0.5093466185373419
0.22839506172839505, 0.5220930407198541
0.25308641975308643, 0.49692304788125463
0.26543209876543206, 0.48479897247246095
0.2901234567901234, 0.46136890473151904
0.31481481481481477, 0.4389163923132179
0.30246913580246915, 0.4500280590771297
0.3271604938271605, 0.4280205477229444
0.5, 0.2928932188134524
0.38888888888888884, 0.3763904355376765
0.35185185185185186, 0.40682898599826045
0.3395061728395061, 0.41732841768324913
0.3641975308641975, 0.39651219493332135
0.3765432098765432, 0.3863688323784855
0.4012345679012346, 0.3665692082782567
0.42592592592592593, 0.3473699930849594
0.4135802469135802, 0.35689794984498746
0.43827160493827155, 0.3379791506770564
0.4506172839506173, 0.32871966813363485
0.4629629629629629, 0.3195861825602283
0.47530864197530864, 0.3105736863338413
0.48765432098765427, 0.3016774950013037
0.5123456790123457, 0.28421673740415965
0.537037037037037, 0.2671718912070601
0.5246913580246914, 0.2756441771997057
0.5493827160493827, 0.25879644088187037
0.6111111111111112, 0.21826404002942834
0.5740740740740741, 0.24232323905634134
0.5617283950617284, 0.2505145798204421
0.5864197530864198, 0.2342195137727654
0.5987654320987655, 0.22620065126754885
0.6234567901234569, 0.21040719980267242
0.6481481481481481, 0.19492351410058673
0.6358024691358025, 0.2026277725329264
0.6604938271604939, 0.187292286759567
0.8333333333333333, 0.08712907082472321
0.7222222222222222, 0.1501634144012025
0.6851851851851851, 0.17224086523603677
0.6728395061728395, 0.17973205220925548
0.6975308641975309, 0.16481686786817173
0.7098765432098766, 0.15745828399427209
0.7345679012345679, 0.1429306321921382
0.7592592592592592, 0.12864515881343774
0.7469135802469136, 0.13575837854977524
0.7716049382716049, 0.12158953884211687
0.7962962962962963, 0.10764564421061051
0.7839506172839507, 0.11459014163837622
0.808641975308642, 0.10075477465340854
0.8209876543209877, 0.09391630942777274
0.8456790123456791, 0.0803919245973973
0.8703703703703703, 0.06706357645851857
0.8580246913580247, 0.07370377774816295
0.8827160493827161, 0.06047030415067978
0.9444444444444444, 0.02817468419244995
0.9074074074074073, 0.047420655584319626
0.8950617283950617, 0.053922979670755544
0.9197530864197531, 0.0409624165759962
0.9320987654320988, 0.03454737794540186
0.9567901234567902, 0.021843507685610608
0.9814814814814814, 0.009302527770721825
0.9691358024691358, 0.01555304740725827
0.9938271604938271, 0.0030911975040910367
