f1(x), f2(x)
0.08333333333333333, 1.3264520254203467
0.18055555555555555, 0.7778685026859403
0.16898148148148148, 0.8288071698500535
0.1736111111111111, 0.8110577993990543
0.17824074074074073, 0.789777466917709
0.18287037037037035, 0.7651550649293848
0.1875, 0.7374738167966086
0.19212962962962962, 0.7071075812694823
0.2638888888888889, 0.3409730771449664
0.8472222222222221, -0.6952794953716157
0.835648148148148, -0.5967276844881253
0.8402777777777777, -0.6486589841352203
0.8449074074074073, -0.6840637702142466
0.8495370370370369, -0.7598687694242515
0.8522376543209875, -0.7620333326564818
