f1(x), f2(x)
0.02, 1.693308408057971
0.06, 1.1789629259508776
0.30000000000000004, 1.1450165564729253
0.42000000000000004, 0.48889142352183684
0.4600000000000001, 0.005764384248474877
0.6200000000000001, -0.1298755447351907
0.6168000000000001, -0.07401254877825417
0.6184000000000002, -0.1111219694776745
0.6216000000000002, -0.15665509951247789
0.6232000000000001, -0.18257287692755944
0.6280000000000001, -0.21004297245219708
0.6360000000000001, -0.2617724929557219
0.6440000000000001, -0.32432689382312174
0.6520000000000001, -0.392664013734254
