f1.x., f2.x.
0.8333333333333333, 1.7337984606771246
0.38888888888888884, 3.1340043861031774
0.6111111111111112, 2.5203568020106193
0.8333333333333334, 1.6799647911496685
0.05555555555555555, 4.303952284773327
0.2777777777777778, 3.445516417896529
0.12962962962962962, 4.156321057775815
0.6481481481481481, 2.0707083707150753
0.018518518518518517, 4.613102944519688
0.46296296296296297, 2.6991374756085347
0.16666666666666666, 3.8406667038660776
0.6358024691358025, 2.2162553383064427
0.3395061728395061, 3.3872905824303308
0.17901234567901234, 3.7915127545719907
0.006172839506172839, 4.753496800894896
0.4629629629629629, 2.7055827335169185
0.26543209876543206, 3.5639937579181797
