f1.x., f2.x.
0.6398509171492247, 1.2845904550974883
0.6334524079777325, 1.338624110967183
0.6271178838979552, 1.4208864852012675
0.6207846203884698, 1.5152024301883766
0.6145153165071666, 1.518813934551202
0.787463024176711, 1.2254576668054873
0.7953376544184781, 0.904637173612698
0.8277971036346183, 0.1320882711977715
0.8195191325982721, 0.29897307325672845
0.08559904117472353, 1.5791246621859845
0.8360750746709645, 0.006480235233001675
0.8032107018595666, 0.6990380639076418
0.8277143239242548, 0.13356125046707618
0.8445202774454188, -0.06756292602473792
0.8194371806850124, 0.3083442060036884
0.8113239412722895, 0.4808379511274111
0.0864636779542662, 1.552539848089294
